order_id,quantity,price,discount_ratio,cost,category,product_id,order_date
3600.0,18.0,63,0.02556869425956385,41,d,11.0,2023-02-19
3660.0,18.0,63,0.046084437762702046,41,d,11.0,2023-01-31
4078.0,18.0,63,0.021486856310067536,41,d,11.0,2023-01-16
4260.0,18.0,63,0.057002245468660666,41,d,11.0,2023-01-17
4777.0,18.0,63,0.04408762551253517,41,d,11.0,2023-02-14
147.0,10.0,63,0.0008113128180642132,41,d,11.0,2023-01-14
185.0,10.0,63,0.036330759258941865,41,d,11.0,2023-01-18
207.0,10.0,63,0.04333969304849973,41,d,11.0,2023-01-20
387.0,10.0,63,0.005517985503389151,41,d,11.0,2023-02-07
497.0,10.0,63,0.06728836900974493,41,d,11.0,2023-01-26
1095.0,10.0,63,0.016631790583895526,41,d,11.0,2023-02-14
1168.0,10.0,63,0.06021138807704941,41,d,11.0,2023-01-01
2198.0,10.0,63,0.03482718692605744,41,d,11.0,2023-01-19
2230.0,10.0,63,0.016740271206040762,41,d,11.0,2023-01-14
2504.0,10.0,63,0.001003569142376903,41,d,11.0,2023-01-25
2564.0,10.0,63,0.01983452120783824,41,d,11.0,2023-01-15
3435.0,10.0,63,0.004799721157980748,41,d,11.0,2023-01-04
3592.0,10.0,63,0.0026386165145132396,41,d,11.0,2023-01-19
3651.0,10.0,63,0.05676976725618109,41,d,11.0,2023-01-09
3699.0,10.0,63,0.02596192683328229,41,d,11.0,2023-01-04
4023.0,10.0,63,0.0003569797087620395,41,d,11.0,2023-01-03
4528.0,10.0,63,0.010544780797646541,41,d,11.0,2023-02-04
730.0,6.0,63,0.013514270953119682,41,d,11.0,2023-01-23
809.0,6.0,63,0.0022095754925211732,41,d,11.0,2023-01-12
2041.0,6.0,63,0.007668308467698594,41,d,11.0,2023-01-25
3119.0,6.0,63,0.022334057578708037,41,d,11.0,2023-02-26
4388.0,6.0,63,0.011890642107414022,41,d,11.0,2023-01-26
8.0,2.0,63,0.005775795314878988,41,d,11.0,2023-01-16
3778.0,2.0,63,0.0016901152283656468,41,d,11.0,2023-01-20
325.0,1.0,63,0.0,41,d,11.0,2023-01-31
180.0,11.0,63,0.019749091056893726,41,d,11.0,2023-02-09
256.0,11.0,63,0.03784846089769491,41,d,11.0,2023-01-03
716.0,11.0,63,0.0525839721952047,41,d,11.0,2023-01-13
917.0,11.0,63,0.028722590759902588,41,d,11.0,2023-01-19
1844.0,11.0,63,0.03172592346774699,41,d,11.0,2023-01-08
2192.0,11.0,63,0.021158775485562085,41,d,11.0,2023-01-06
2307.0,11.0,63,0.05458290801616996,41,d,11.0,2023-02-02
2997.0,11.0,63,0.032767484998891205,41,d,11.0,2023-01-05
3285.0,11.0,63,0.01758792587858081,41,d,11.0,2023-01-09
3387.0,11.0,63,0.011513573490787531,41,d,11.0,2023-01-17
3448.0,11.0,63,0.02501237000979818,41,d,11.0,2023-01-18
4036.0,11.0,63,0.05806174195299098,41,d,11.0,2023-02-17
4129.0,11.0,63,0.03198939422086958,41,d,11.0,2023-02-07
647.0,17.0,63,0.005528119361804194,41,d,11.0,2023-02-18
2076.0,17.0,63,0.039708322593063144,41,d,11.0,2023-01-13
3755.0,17.0,63,0.0647570778616556,41,d,11.0,2023-02-05
4450.0,17.0,63,0.017402868754273496,41,d,11.0,2023-02-12
4465.0,17.0,63,0.0778617378949947,41,d,11.0,2023-02-07
15.0,5.0,63,0.010918453969007242,41,d,11.0,2023-01-07
46.0,5.0,63,0.007586366207855355,41,d,11.0,2023-01-09
322.0,5.0,63,0.002397616371628757,41,d,11.0,2023-01-03
1772.0,5.0,63,0.004517054059438508,41,d,11.0,2023-01-01
2925.0,5.0,63,0.0029287850142008655,41,d,11.0,2023-01-10
3185.0,5.0,63,0.01643260640586563,41,d,11.0,2023-01-09
3915.0,5.0,63,0.013198881858404907,41,d,11.0,2023-01-09
4022.0,5.0,63,0.005182761636135749,41,d,11.0,2023-01-17
4050.0,5.0,63,0.012219796545646075,41,d,11.0,2023-01-29
4429.0,5.0,63,0.005520203644685208,41,d,11.0,2023-01-01
18.0,22.0,63,0.02594805502278914,41,d,11.0,2023-01-21
310.0,22.0,63,0.03506391233310007,41,d,11.0,2023-02-07
581.0,22.0,63,0.027901794507424478,41,d,11.0,2023-02-12
1011.0,22.0,63,0.06312284800246387,41,d,11.0,2023-02-11
1864.0,22.0,63,0.0369330176325392,41,d,11.0,2023-02-21
2718.0,22.0,63,0.007291676064330911,41,d,11.0,2023-01-26
2980.0,22.0,63,0.046962789159636066,41,d,11.0,2023-02-04
3808.0,22.0,63,0.02475382479365082,41,d,11.0,2023-02-22
4925.0,22.0,63,0.020405622766426,41,d,11.0,2023-02-16
316.0,8.0,63,0.012645700494237867,41,d,11.0,2023-01-16
324.0,8.0,63,0.007796635118061565,41,d,11.0,2023-02-04
354.0,8.0,63,0.028096912330173123,41,d,11.0,2023-01-20
431.0,8.0,63,0.004728215875393516,41,d,11.0,2023-01-13
444.0,8.0,63,0.031141096192832226,41,d,11.0,2023-01-29
617.0,8.0,63,0.026617181428681965,41,d,11.0,2023-01-13
1533.0,8.0,63,0.02211581805423662,41,d,11.0,2023-01-08
1601.0,8.0,63,0.001292155549291729,41,d,11.0,2023-01-25
2055.0,8.0,63,0.0384164390084043,41,d,11.0,2023-01-13
2632.0,8.0,63,0.0031338952024556727,41,d,11.0,2023-02-04
3750.0,8.0,63,0.00014380084922773888,41,d,11.0,2023-01-10
379.0,13.0,63,0.019845746071592143,41,d,11.0,2023-01-21
1299.0,13.0,63,0.0393956121342142,41,d,11.0,2023-01-07
1840.0,13.0,63,0.012941498354407048,41,d,11.0,2023-02-08
2866.0,13.0,63,0.044757055198433,41,d,11.0,2023-02-06
3252.0,13.0,63,0.09072970237530284,41,d,11.0,2023-02-06
3274.0,13.0,63,0.037471399573656694,41,d,11.0,2023-01-26
3286.0,13.0,63,0.06002107829870349,41,d,11.0,2023-01-24
4246.0,13.0,63,0.007276465569278554,41,d,11.0,2023-01-16
4364.0,13.0,63,0.009348287734610607,41,d,11.0,2023-02-16
4741.0,13.0,63,0.025314699354182544,41,d,11.0,2023-02-01
4869.0,13.0,63,0.014277370770498536,41,d,11.0,2023-02-01
24.0,19.0,63,0.06715186601913498,41,d,11.0,2023-01-29
226.0,19.0,63,0.03235458768360022,41,d,11.0,2023-02-07
293.0,19.0,63,0.0461056690208497,41,d,11.0,2023-01-27
1276.0,19.0,63,0.03467623156269218,41,d,11.0,2023-01-24
1396.0,19.0,63,0.038188888412710384,41,d,11.0,2023-02-01
1682.0,19.0,63,0.01631182036641767,41,d,11.0,2023-02-16
2661.0,19.0,63,0.0025892161491732017,41,d,11.0,2023-02-07
2740.0,19.0,63,0.005651766447316722,41,d,11.0,2023-01-28
2973.0,19.0,63,0.0820242897119286,41,d,11.0,2023-01-20
3045.0,19.0,63,0.0627844860869705,41,d,11.0,2023-01-17
3093.0,19.0,63,0.04413582662437186,41,d,11.0,2023-02-21
3460.0,19.0,63,0.04928863157806569,41,d,11.0,2023-01-24
4940.0,19.0,63,0.022037498362702183,41,d,11.0,2023-02-15
140.0,9.0,63,0.005654238266874417,41,d,11.0,2023-01-08
738.0,9.0,63,0.026367711793849002,41,d,11.0,2023-02-01
818.0,9.0,63,0.011671113099734625,41,d,11.0,2023-01-08
868.0,9.0,63,0.04818460340242922,41,d,11.0,2023-02-02
1157.0,9.0,63,0.0031646765163901953,41,d,11.0,2023-01-23
1427.0,9.0,63,0.0500888079129683,41,d,11.0,2023-01-01
1436.0,9.0,63,0.037507161575405075,41,d,11.0,2023-01-21
1500.0,9.0,63,0.013010122811023022,41,d,11.0,2023-01-04
1621.0,9.0,63,0.03658411882539109,41,d,11.0,2023-01-25
1867.0,9.0,63,0.023030323458016044,41,d,11.0,2023-02-21
2827.0,9.0,63,0.007330301854618333,41,d,11.0,2023-01-06
4099.0,9.0,63,0.0024764188825073287,41,d,11.0,2023-01-09
4299.0,9.0,63,0.011477223739238708,41,d,11.0,2023-01-14
4391.0,9.0,63,0.02508193967661973,41,d,11.0,2023-01-23
4462.0,9.0,63,0.012769876092370576,41,d,11.0,2023-01-12
4648.0,9.0,63,0.0003884591749772096,41,d,11.0,2023-01-16
4681.0,9.0,63,0.003400524912959635,41,d,11.0,2023-01-04
3011.0,3.0,63,0.009577095631431063,41,d,11.0,2023-01-27
34.0,20.0,63,0.0438688407761203,41,d,11.0,2023-01-31
1030.0,20.0,63,0.01713660116060133,41,d,11.0,2023-01-21
2940.0,20.0,63,0.01002990988370459,41,d,11.0,2023-01-26
3134.0,20.0,63,0.05548774877969076,41,d,11.0,2023-02-07
3280.0,20.0,63,0.026803584710340233,41,d,11.0,2023-02-17
3557.0,20.0,63,0.00040642099519356894,41,d,11.0,2023-02-07
4224.0,20.0,63,0.13273218037188372,41,d,11.0,2023-02-26
4287.0,20.0,63,0.03612921829223381,41,d,11.0,2023-02-12
4662.0,20.0,63,0.010904038359664407,41,d,11.0,2023-01-30
4930.0,20.0,63,0.060762913399672026,41,d,11.0,2023-01-24
482.0,12.0,63,0.0005357098243831582,41,d,11.0,2023-01-29
616.0,12.0,63,0.04495486187785722,41,d,11.0,2023-01-11
1065.0,12.0,63,0.03168492993736233,41,d,11.0,2023-02-04
1557.0,12.0,63,0.0444141518713792,41,d,11.0,2023-01-22
1724.0,12.0,63,0.008449216861723568,41,d,11.0,2023-01-03
